,0,1,2,3,4
0,0.611500943411,0.80467788833,-0.269137436977,0.456675410569,1.50819085561
1,1.59709808982,-0.4516470531,-3.66350118718,1.80893975565,1.21970282015
2,1.44013502984,-0.0722570996108,-1.55258061648,-0.511960021776,0.319464075876
3,1.33587793506,0.702816161979,-2.25940161068,0.799500970688,1.49382199371
4,1.15698629354,0.469701909781,-1.17390024723,0.287118249238,0.672381355443
5,1.76461269408,-1.2992992081,-0.793612507079,-1.82345240412,1.80768425437
6,2.53462387794,0.406082402913,-0.774743984579,1.84258354353,0.756330133335
7,0.366520833613,0.0855713994859,-0.774547984226,1.05595979917,-0.409056740835
8,2.35986058211,1.63621855886,-1.37798564734,0.389085768774,0.836915726347
9,1.56021663425,-1.24417716173,-1.88065961097,-0.939631595058,0.688568099793
10,1.77672411696,1.65939963789,-0.477367442936,-0.677391154171,-1.59418698847
11,0.194984292298,2.24379592517,-1.12708893035,-0.365363324819,1.57409008747
12,1.46672338258,1.18163015537,-1.24054882395,-1.38154025658,2.58555261938
13,2.81612350597,-0.885471415209,-0.0669462414594,0.892890729111,-0.927796640454
14,0.251781618344,1.53854192683,-1.44336309719,0.969943545362,1.78336713606
15,-0.646141776528,1.62006190589,-2.44625346494,0.863090006992,2.50196064702
16,-0.411785791769,0.213302656377,-1.94555560194,0.518118196623,0.141219395318
17,1.59765666813,-0.52978891767,-1.60450337063,0.0498015061306,2.84310376726
18,3.71655383484,1.31465815219,-2.36409205843,-0.359504684814,1.50901161829
19,2.45527775754,0.970776969607,-1.31211031428,-0.166697623638,-0.179220686547
20,3.00420871744,0.421621599747,-2.62493903852,1.24843072656,0.531623496131
21,1.43073571996,1.05927665405,-0.683473518291,-0.950429985922,0.62995517027
22,2.72958288122,0.0297774063432,-2.37933543521,-1.15651797709,0.179755238365
23,1.06033851616,0.788256647231,-1.68474903935,0.0728830685763,1.08387413861
24,1.94479068899,0.901695926849,-2.80482960146,0.858229627151,-0.660336316414
25,1.06426931546,0.448397201392,-1.99278352958,0.464744731428,0.684831012976
26,0.782277490024,-0.115156340918,-1.1329645613,-1.81102285364,1.38642621286
27,1.46429479989,-1.34492758853,-2.40651490801,1.74382020152,-0.705065837307
28,0.855444489202,1.15042673452,-1.56365735639,-0.394131210547,-1.51169738954
29,2.64005958499,1.04468346447,-2.15949897406,1.64230264115,1.36926470531
30,1.52659978336,0.112625673787,-2.12138999172,0.0206317084083,4.21668334227
31,1.73179649238,0.5426417506,-1.152189536,0.0133070907983,1.08664037498
32,0.993954167044,-0.430231644907,-1.75868140186,-1.18294506886,-0.347443094334
33,2.58805876788,1.81476963163,-1.40196693746,0.377552497071,-0.320566827749
34,0.599617002128,1.83782383664,-0.767513033208,-0.00582378362305,1.43071632342
